Pallet_ID,timestamp,latitude,longitude,Fixed_Timestamp,Fixed_Timestamp_dt,time_diff_hours,prev_latitude,prev_longitude,distance_km,speed_kmh
J0292,16:53.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J0673,36:43.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J11227,14:38.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J1633,10:08.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J1633,42:11.7,40.70843046,-118.1647243,0,0,0.0,41.43467184,-90.40836176,2324.1412885393347,0.0
J1681,46:51.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J21004,16:18.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J21004,42:19.8,45.41594529,-106.4238166,0,0,0.0,40.85631937,-73.97172773,2669.523174870086,0.0
J21062,20:50.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J21650,10:36.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J21650,13:58.9,30.94916933,-97.14582529,0,0,0.0,39.04011489,-78.36020855,1930.328991289447,0.0
J2251,41:04.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J2251,03:46.1,30.42161321,-99.49558835,0,0,0.0,32.49520714,-117.3656593,1711.8738840892258,0.0
J2644,30:49.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J2644,10:04.6,39.38451772,-119.411896,0,0,0.0,41.62884813,-94.59130666,2111.0986413191304,0.0
J2928,12:13.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J3297,34:23.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J3688,53:37.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J3796,29:29.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J41263,02:24.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J41667,30:10.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J4271,28:58.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J4271,02:44.9,29.77430646,-95.48400644,0,0,0.0,32.8470065,-113.3913006,1736.0903564270582,0.0
J4308,47:16.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J4682,57:25.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J51519,54:50.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J51538,03:55.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J51635,52:35.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J51635,06:13.2,33.37434404,-94.00330916,0,0,0.0,39.61828159,-75.5695779,1786.692142783493,0.0
J51688,08:43.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J61073,42:29.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J61531,00:31.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J61692,11:49.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J6802,30:39.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J71377,07:11.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J71377,43:10.7,35.41289995,-86.1062447,0,0,0.0,42.6350177,-114.3062153,2556.282907593636,0.0
J71394,13:11.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J71564,58:18.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J71638,14:39.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J71638,36:59.8,33.20120032,-94.72346266,0,0,0.0,39.61071982,-76.33930934,1791.5011580347016,0.0
J81231,55:45.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J8664,26:35.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J8664,19:46.8,39.11811894,-121.070997,0,0,0.0,40.71701139,-99.33935133,1861.653541895706,0.0
J9293,39:01.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J9662,54:54.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
J9662,05:50.4,39.44671187,-120.777877,0,0,0.0,40.47919523,-98.58942824,1894.2462183590433,0.0
J9671,43:54.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K01507,59:21.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K01507,11:56.6,45.73436555,-120.0631422,0,0,0.0,34.78923998,-85.47817455,3152.4267063207103,0.0
K0287,10:26.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K11413,25:11.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K11574,24:22.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K1282,04:00.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K21027,54:06.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K21027,36:36.0,46.87084731,-113.7655457,0,0,0.0,41.05480486,-80.54407679,2721.419681071949,0.0
K21034,37:38.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K21034,14:43.0,47.1802999,-115.2944678,0,0,0.0,41.47667161,-83.55324243,2590.3876718168976,0.0
K2788,06:57.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K2788,16:19.8,36.98710345,-115.1473434,0,0,0.0,46.90100108,-120.6893357,1192.4215725012227,0.0
K31020,59:40.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K31020,36:40.8,46.13679805,-112.7487488,0,0,0.0,40.87428614,-78.66358718,2795.077037401285,0.0
K31522,46:55.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K3265,22:32.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K3265,34:09.7,29.50455465,-97.22237316,0,0,0.0,32.77455808,-114.4200842,1677.5784365129907,0.0
K3268,55:45.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K3268,07:22.9,29.74148924,-96.10026213,0,0,0.0,32.65677888,-114.3639676,1768.036060018495,0.0
K3274,02:11.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K3800,10:28.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K41556,14:09.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K4882,37:11.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K4882,08:05.0,39.39824178,-102.2919577,0,0,0.0,34.86179406,-85.23200706,1594.3874484906203,0.0
K71511,31:03.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K71511,14:12.9,45.61647909,-122.0195475,0,0,0.0,35.91140685,-86.92912301,3122.9970319912713,0.0
K7881,25:42.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K7881,56:36.2,39.33356084,-102.2639783,0,0,0.0,35.06474285,-84.97056281,1603.7509333998648,0.0
K81656,03:27.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K91360,19:11.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K91360,56:22.9,38.10853921,-88.71637579,0,0,0.0,45.59777034,-119.7698566,2689.9884797204563,0.0
K91412,54:35.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
K9326,50:53.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L0690,14:44.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L0785,16:27.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L0785,25:50.5,37.62492962,-115.4399612,0,0,0.0,47.19041724,-121.1009764,1159.450229337664,0.0
L0899,35:39.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L11665,38:53.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L21555,53:46.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L2643,48:34.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L2643,48:57.0,39.82924153,-119.680667,0,0,0.0,41.82991224,-93.66405722,2197.2923946965075,0.0
L31532,20:54.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L3792,58:01.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L41242,27:12.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L41647,39:49.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L41647,32:56.8,31.8276105,-97.33129988,0,0,0.0,38.87457807,-78.2283738,1899.3037016756593,0.0
L41666,19:55.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L61012,59:45.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L61012,14:57.4,45.64401356,-109.5398257,0,0,0.0,40.8034104,-76.79088683,2694.7163424490277,0.0
L7896,01:12.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L8309,58:21.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L8886,57:32.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L8886,02:52.6,39.51298407,-104.8942257,0,0,0.0,35.27396972,-85.90471931,1742.3410503634325,0.0
L91046,59:16.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L91046,47:15.8,47.72511735,-117.1204749,0,0,0.0,41.61425527,-87.34015389,2440.2002090294227,0.0
L9665,37:09.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
L9665,40:54.4,38.74879177,-121.5590885,0,0,0.0,40.73443876,-99.84158965,1869.6777147853998,0.0
M01398,35:59.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M01551,11:52.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M01553,42:26.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M11008,05:19.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M11008,36:50.4,45.38255273,-106.9822894,0,0,0.0,40.92279424,-74.95014898,2633.955286936139,0.0
M1290,43:39.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M1320,11:13.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M1920,31:30.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M21577,25:30.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M31042,32:04.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M31042,20:02.9,47.70442662,-116.7233111,0,0,0.0,41.8108189,-86.50248784,2463.3837819967134,0.0
M31235,36:02.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M31237,16:18.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M31386,31:11.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M31386,17:22.6,34.29181351,-84.66352104,0,0,0.0,41.06402233,-111.7228478,2490.859963200663,0.0
M3672,15:36.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M3897,12:41.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M41220,03:19.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M41517,02:45.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M4695,49:48.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M51239,16:43.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M51529,29:57.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M5660,23:12.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M5660,34:09.0,39.52691482,-120.8648784,0,0,0.0,40.58204228,-98.12215057,1938.6818224686428,0.0
M61385,10:47.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M61385,46:46.6,34.00622205,-84.83199629,0,0,0.0,41.08668997,-111.7450981,2492.973893322444,0.0
M6276,35:25.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M6669,51:05.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M6686,11:21.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M6820,53:47.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M7782,25:58.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M7782,35:21.2,37.81964697,-115.0442544,0,0,0.0,47.38684161,-121.687217,1193.343896214627,0.0
M81563,17:33.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M91236,46:06.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M91570,32:17.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
M9916,45:35.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N01247,18:23.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N11361,10:11.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N11361,06:34.9,37.97421715,-88.93021169,0,0,0.0,45.73679536,-118.4064654,2577.5175163728686,0.0
N11375,46:47.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N11375,12:34.7,36.17665896,-86.68434614,0,0,0.0,42.49147631,-114.7865031,2509.220042595141,0.0
N11378,17:23.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N11378,13:46.7,35.08735063,-85.53716854,0,0,0.0,42.42461681,-113.9171785,2583.627184100806,0.0
N31033,26:44.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N31033,03:48.9,47.43822046,-115.091282,0,0,0.0,41.48903451,-82.97827087,2619.1794993407184,0.0
N31562,57:10.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N41005,49:01.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N41005,04:08.0,45.67988857,-106.5549325,0,0,0.0,40.7620188,-74.19943133,2665.8172000604222,0.0
N41575,34:33.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N4678,40:06.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N4915,34:06.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N51354,06:36.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N51354,13:11.0,38.89164729,-90.35477311,0,0,0.0,45.46579739,-121.8333562,2682.0869588726046,0.0
N61030,37:43.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N61030,20:12.5,46.93231254,-114.8954079,0,0,0.0,41.28026913,-81.3148768,2738.411942593769,0.0
N61568,51:32.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N6263,49:19.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N6263,12:00.9,29.66193677,-97.86007381,0,0,0.0,32.61773681,-115.4030125,1702.662301389915,0.0
N6273,51:07.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N6273,24:53.7,29.5946525,-95.2558857,0,0,0.0,33.08702566,-112.5324458,1686.895696346607,0.0
N6327,01:57.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N6909,53:24.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N6933,32:34.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N71017,16:04.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N71017,53:04.4,46.06357209,-111.5441616,0,0,0.0,41.09129445,-77.74071533,2763.853645120875,0.0
N71035,48:32.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N71035,25:37.1,47.5831742,-115.5574684,0,0,0.0,41.43515668,-83.55800294,2614.081862962808,0.0
N7303,40:50.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N81559,25:28.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N8256,47:30.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N8256,32:21.3,29.72279154,-98.8828051,0,0,0.0,32.77587049,-116.5351439,1713.0283644914507,0.0
N91527,28:49.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
N9689,04:10.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O01208,40:16.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O01662,56:18.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O0677,29:32.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O11404,19:11.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O11673,23:01.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O2645,51:57.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O2645,20:38.3,39.7230235,-119.364665,0,0,0.0,41.50889294,-95.24668023,2043.835899338956,0.0
O2925,26:18.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O3311,20:29.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O3316,15:51.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O41387,41:23.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O4305,02:59.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O5931,09:37.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O61367,02:23.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O61367,19:10.8,37.19214789,-88.32326904,0,0,0.0,44.43280246,-117.3276916,2560.118375159189,0.0
O61410,22:47.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O61508,19:43.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O61508,02:53.4,45.73238271,-121.4141809,0,0,0.0,35.3688922,-86.03012086,3179.0210053386654,0.0
O6922,54:28.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O71068,20:46.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O7924,40:23.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O81695,33:53.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O91238,46:31.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O91663,37:20.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O9279,30:47.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O9286,59:22.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O9301,18:41.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
O9668,40:32.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P01518,23:08.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P0261,53:57.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P0261,38:47.7,29.47063143,-98.27857845,0,0,0.0,32.56591239,-116.2457177,1747.326103187338,0.0
P0270,17:54.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P0270,29:31.7,29.59350884,-95.68155957,0,0,0.0,32.93397371,-113.6767578,1751.0637981234024,0.0
P0934,44:03.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P11207,30:12.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P11420,08:23.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P11513,01:37.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P11513,45:55.1,45.65655269,-122.5627399,0,0,0.0,36.34727481,-87.08148538,3129.0602576143806,0.0
P1278,57:33.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P1329,46:15.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P21011,54:21.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P21011,04:03.3,45.80366931,-109.2958694,0,0,0.0,41.26860852,-75.70087176,2740.7403576241923,0.0
P21381,38:59.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P21381,35:22.6,35.10766463,-85.01230315,0,0,0.0,42.00690485,-112.6972762,2518.8660085658216,0.0
P21416,05:59.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P31250,38:56.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P31634,32:04.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P31634,35:26.7,33.72549992,-93.29094159,0,0,0.0,39.86015199,-75.4262416,1729.69984094465,0.0
P3794,48:31.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P3889,17:54.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P3889,37:18.8,39.80044639,-104.8281543,0,0,0.0,36.32720151,-87.08722097,1600.933973366568,0.0
P4640,55:45.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P4640,17:15.7,39.47995785,-119.216372,0,0,0.0,41.71554646,-92.40343422,2273.827525010592,0.0
P51210,30:37.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P5890,29:22.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P61649,00:20.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P61649,03:43.4,31.07423239,-97.37535243,0,0,0.0,38.76808831,-78.44104657,1924.0137590443198,0.0
P71244,57:50.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P7323,06:35.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P91219,33:07.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P91359,58:47.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P91359,46:10.9,38.21406074,-88.97910887,0,0,0.0,45.71797783,-120.8417104,2748.6786390348466,0.0
P91652,41:23.0,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P91652,44:45.5,30.74299798,-97.82163248,0,0,0.0,38.42542201,-78.8149385,1935.7382899186516,0.0
P91693,13:22.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P9661,44:20.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P9661,44:42.8,39.24986949,-120.5988317,0,0,0.0,40.89069218,-98.18682932,1915.2714253503145,0.0
P9791,27:44.1,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
P9791,16:55.0,36.38215208,-114.9042443,0,0,0.0,46.0030957,-119.5884671,1137.9076915744806,0.0
P9935,55:32.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q01040,59:21.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q01040,14:38.2,47.59595525,-115.7174612,0,0,0.0,41.58276673,-86.02672793,2433.785805632057,0.0
Q0324,17:40.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q0653,16:27.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q0653,09:38.8,39.51775948,-120.4127425,0,0,0.0,41.34720923,-95.89438886,2083.352057952478,0.0
Q11002,43:36.4,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q11002,36:55.2,44.80344798,-104.3351474,0,0,0.0,40.55157977,-74.20695895,2499.252307558725,0.0
Q1808,51:26.8,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q21217,32:42.3,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q2307,36:12.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q2910,02:16.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q31229,25:07.9,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q3317,26:56.2,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q41642,57:14.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q41642,00:37.1,32.66474262,-96.93480838,0,0,0.0,39.28977417,-77.41143364,1903.0124455096236,0.0
Q4891,40:51.6,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q51079,53:18.7,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
Q51249,28:52.5,38.537503979699956,-114.90130561199983,0,0,0.0,0.0,0.0,0.0,0.0
